conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,num_words,num_chars,num_messages,sentiment,positive_sentiment,negative_sentiment,neutral_sentiment
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,ajAi4jxzqEwxpTvC4,we did until someone moved one,2021-03-10T18:25:31.682Z,we did until someone moved one,6,30,1,"{'neutral': 0.89177614, 'positive': 0.06354725, 'negative': 0.04467653}",0.06354725,0.04467653,0.89177614
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,ajAi4jxzqEwxpTvC4,ink you keep making our score worse,2021-03-10T18:26:52.241Z,[ink you keep making our score worse,7,35,1,"{'negative': 0.933764, 'neutral': 0.061420422, 'positive': 0.0048155333}",0.0048155333,0.933764,0.061420422
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,Q7Z4F3E6M2rPib8bp,916,2021-03-10T18:26:55.465Z,916,1,3,1,"{'neutral': 0.6011015, 'positive': 0.28662887, 'negative': 0.11226957}",0.28662887,0.11226957,0.6011015
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,WiuwFxezEg3uSYY5J,well done pink,2021-03-10T18:26:58.017Z,"well done, pink.",3,14,1,"{'positive': 0.9570282, 'neutral': 0.034178235, 'negative': 0.008793506}",0.9570282,0.008793506,0.034178235
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,WiuwFxezEg3uSYY5J,its ok turqoise we have time to adjust,2021-03-10T18:27:21.649Z,"it's ok, turqoise. we have time to adjust.",8,38,1,"{'neutral': 0.7692072, 'positive': 0.16853227, 'negative': 0.062260546}",0.16853227,0.062260546,0.7692072
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,ajAi4jxzqEwxpTvC4,i guess if you want to spend an hour for 6,2021-03-10T18:27:39.192Z,i guess if you want to spend an hour for $6,11,42,1,"{'neutral': 0.87965155, 'positive': 0.0793541, 'negative': 0.040994424}",0.0793541,0.040994424,0.87965155
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,TtbAvteZKizwoyHeQ,how many more rounds,2021-03-10T18:28:33.903Z,how many more rounds,4,20,1,"{'neutral': 0.86325544, 'negative': 0.07887206, 'positive': 0.057872552}",0.057872552,0.07887206,0.86325544
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,WiuwFxezEg3uSYY5J,3,2021-03-10T18:28:42.673Z,3?,1,1,1,"{'positive': 0.48118988, 'neutral': 0.46263197, 'negative': 0.056178145}",0.48118988,0.056178145,0.46263197
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,WiuwFxezEg3uSYY5J,honestly i already forgot,2021-03-10T18:29:03.537Z,"honestly, i already forgot.",4,25,1,"{'negative': 0.5186699, 'neutral': 0.40555215, 'positive': 0.07577788}",0.07577788,0.5186699,0.40555215
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,ajAi4jxzqEwxpTvC4,it can takeup to 60 minutes so i am assuming 10,2021-03-10T18:29:08.513Z,it can takeup to 60 minutes so i am assuming 10,11,47,1,"{'neutral': 0.9065001, 'negative': 0.05182744, 'positive': 0.041672394}",0.041672394,0.05182744,0.9065001
cb2KMXFqSt2fJqRoa,1,Low,Low,Low,Low,High,7,Hard [Corresponds to 'Super Hard' in PNAS],916.0,431.0,2.125290023201856,TtbAvteZKizwoyHeQ,can all click satisfied so we can move to next round,2021-03-10T18:29:23.850Z,can all click satisfied so we can move to next round,11,52,1,"{'positive': 0.62262315, 'neutral': 0.35708907, 'negative': 0.020287832}",0.62262315,0.020287832,0.35708907
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,NTGdCwbhRBKXo8ePh,again lets do this systematically,2021-03-10T18:22:35.531Z,"again, lets do this systematically.",5,33,1,"{'neutral': 0.5889609, 'negative': 0.2976569, 'positive': 0.11338224}",0.11338224,0.2976569,0.5889609
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,JN2pmHCcXmGaY7AgW,done,2021-03-10T18:22:42.527Z,done,1,4,1,"{'positive': 0.44663665, 'neutral': 0.41219464, 'negative': 0.14116873}",0.44663665,0.14116873,0.41219464
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,WY9ZCvtnFWzGvuHxo,everyone has to be assigned,2021-03-10T18:22:56.428Z,everyone has to be assigned.,5,27,1,"{'neutral': 0.71571344, 'negative': 0.24334699, 'positive': 0.04093959}",0.04093959,0.24334699,0.71571344
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,JN2pmHCcXmGaY7AgW,oh right,2021-03-10T18:23:06.003Z,oh right,2,8,1,"{'neutral': 0.5980477, 'positive': 0.20308097, 'negative': 0.19887136}",0.20308097,0.19887136,0.5980477
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,WY9ZCvtnFWzGvuHxo,good job,2021-03-10T18:23:46.638Z,good job!,2,8,1,"{'positive': 0.8818545, 'neutral': 0.09575918, 'negative': 0.022386381}",0.8818545,0.022386381,0.09575918
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,JN2pmHCcXmGaY7AgW,nicee,2021-03-10T18:23:51.365Z,nicee,1,5,1,"{'positive': 0.6790923, 'neutral': 0.27768806, 'negative': 0.04321963}",0.6790923,0.04321963,0.27768806
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,ntCCv5M6otkjLxGGm,hurray,2021-03-10T18:24:01.727Z,hurray!,1,6,1,"{'neutral': 0.6403876, 'negative': 0.19176912, 'positive': 0.16784328}",0.16784328,0.19176912,0.6403876
8WTq4nH5KpA4Ce4YE,1,Low,Low,Low,Mixed,High,7,Hard [Corresponds to 'Super Hard' in PNAS],775.0,122.0,6.352459016393443,4hBEF2zSvuYQxRZKN,good,2021-03-10T18:24:02.351Z,good,1,4,1,"{'positive': 0.65121686, 'neutral': 0.27769667, 'negative': 0.071086496}",0.65121686,0.071086496,0.27769667
vCHddxo5YReEhtqyM,1,Low,Mixed,Low,Mixed,High,2,Hard [Corresponds to 'Super Hard' in PNAS],728.0,199.0,3.658291457286432,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
SGkTzR58PMA9uMQSF,1,Mixed,Mixed,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],726.0,116.0,6.258620689655173,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
fgWZ2SyG54KGLQjss,1,Low,Low,Low,Mixed,High,4,Hard [Corresponds to 'Super Hard' in PNAS],727.0,133.0,5.466165413533835,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
vWn8GPE4uD5DRYk3C,1,Mixed,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],877.0,433.0,2.02540415704388,XiXs2Ws4Lxc55HhKN,thats good,2021-03-10T18:19:34.955Z,that's good,2,10,1,"{'positive': 0.8907809, 'neutral': 0.09260673, 'negative': 0.016612338}",0.8907809,0.016612338,0.09260673
vWn8GPE4uD5DRYk3C,1,Mixed,Low,Low,Low,High,4,Hard [Corresponds to 'Super Hard' in PNAS],877.0,433.0,2.02540415704388,XiXs2Ws4Lxc55HhKN,blue can you hit satisfied,2021-03-10T18:21:07.153Z,"blue, can you hit ""satisfied""?",5,26,1,"{'neutral': 0.6065904, 'positive': 0.33515078, 'negative': 0.05825884}",0.33515078,0.05825884,0.6065904
BzpFKDJHHYFBA7zpg,1,Low,Low,Low,High,High,4,Hard [Corresponds to 'Super Hard' in PNAS],850.0,130.0,6.538461538461538,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
fRMomjA9rjYGiy69P,1,Low,Mixed,Low,Mixed,High,4,Hard [Corresponds to 'Super Hard' in PNAS],843.0,152.0,5.546052631578948,DdwbswQGpDMpkT2tv,good lord,2021-03-10T18:19:04.350Z,good lord,2,9,1,"{'neutral': 0.36891073, 'positive': 0.34208164, 'negative': 0.2890077}",0.34208164,0.2890077,0.36891073
8EqTfbc3Yvri8LgJ3,1,Low,Low,Low,Low,High,1,Hard [Corresponds to 'Super Hard' in PNAS],677.0,373.0,1.8150134048257367,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
JPDwWHqXbEhejsrxS,1,Low,Low,Low,Low,High,1,Hard [Corresponds to 'Super Hard' in PNAS],673.0,161.0,4.180124223602484,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
GEZApdceGDYqcQdpb,1,Low,High,Low,High,High,1,Hard [Corresponds to 'Super Hard' in PNAS],728.0,160.0,4.55,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
bvtTFEL4WkEPwKewX,1,Low,High,Low,Low,High,1,Hard [Corresponds to 'Super Hard' in PNAS],928.0,284.0,3.267605633802817,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,jesus,2021-03-10T18:18:34.861Z,je-sus,1,5,1,"{'neutral': 0.49505535, 'positive': 0.3303062, 'negative': 0.17463848}",0.3303062,0.17463848,0.49505535
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,KjFpp9W3DT72T9w3S,what if we started by putting each student in their highest preference room and then switching to try to fix the constraints,2021-03-10T18:20:16.860Z,what if we started by putting each student in their highest preference room and then switching to try to fix the constraints?,22,124,1,"{'neutral': 0.8648957, 'negative': 0.10194126, 'positive': 0.033163093}",0.033163093,0.10194126,0.8648957
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,id be interested in trying that,2021-03-10T18:20:38.881Z,i'd be interested in trying that,6,31,1,"{'positive': 0.815773, 'neutral': 0.16975987, 'negative': 0.014467073}",0.815773,0.014467073,0.16975987
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,yeah thats  my strategy,2021-03-10T18:20:44.720Z,yeah that's  my strategy,4,23,1,"{'neutral': 0.59978104, 'positive': 0.25642622, 'negative': 0.14379272}",0.25642622,0.14379272,0.59978104
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,wNwbu4uBzSrJ3FNEK,ye i think we have been,2021-03-10T18:20:49.234Z,ye i think we have been,6,23,1,"{'neutral': 0.8167067, 'positive': 0.1675951, 'negative': 0.01569819}",0.1675951,0.01569819,0.8167067
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,KjFpp9W3DT72T9w3S,oh i hadnt been,2021-03-10T18:20:55.063Z,"oh, i hadn't been",4,15,1,"{'neutral': 0.75230414, 'negative': 0.13831693, 'positive': 0.109378986}",0.109378986,0.13831693,0.75230414
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,good idea to make it consistent,2021-03-10T18:20:55.843Z,good idea to make it consistent,6,31,1,"{'positive': 0.5160813, 'neutral': 0.44906032, 'negative': 0.034858402}",0.5160813,0.034858402,0.44906032
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,ok 777 high score,2021-03-10T18:21:01.864Z,ok 777 high score,4,17,1,"{'positive': 0.59740007, 'neutral': 0.37536445, 'negative': 0.02723549}",0.59740007,0.02723549,0.37536445
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,wNwbu4uBzSrJ3FNEK,saved this one,2021-03-10T18:21:09.457Z,saved this one,3,14,1,"{'neutral': 0.77720433, 'positive': 0.16912206, 'negative': 0.053673655}",0.16912206,0.053673655,0.77720433
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,wNwbu4uBzSrJ3FNEK,794,2021-03-10T18:21:15.283Z,794,1,3,1,"{'neutral': 0.52989346, 'positive': 0.3671879, 'negative': 0.10291862}",0.3671879,0.10291862,0.52989346
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,yeah im good with this,2021-03-10T18:21:15.908Z,yeah i'm good with this,5,22,1,"{'positive': 0.9466941, 'neutral': 0.0472398, 'negative': 0.0060661607}",0.9466941,0.0060661607,0.0472398
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,794,2021-03-10T18:21:17.574Z,794,1,3,1,"{'neutral': 0.52989346, 'positive': 0.3671879, 'negative': 0.10291862}",0.3671879,0.10291862,0.52989346
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,KjFpp9W3DT72T9w3S,just one sec id like to get c higher,2021-03-10T18:21:34.350Z,"just one sec, i'd like to get c higher",9,36,1,"{'neutral': 0.67132336, 'positive': 0.27399144, 'negative': 0.05468523}",0.27399144,0.05468523,0.67132336
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,830,2021-03-10T18:22:11.578Z,830,1,3,1,"{'neutral': 0.67625105, 'positive': 0.23713967, 'negative': 0.086609304}",0.23713967,0.086609304,0.67625105
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,880,2021-03-10T18:22:19.281Z,880,1,3,1,"{'neutral': 0.59324235, 'positive': 0.32013503, 'negative': 0.08662266}",0.32013503,0.08662266,0.59324235
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,i think this is goodits hard to not have at least one or two be in a low point room,2021-03-10T18:23:28.918Z,i think this is good-it's hard to not have at least one or two be in a low point room,20,83,1,"{'positive': 0.61619705, 'neutral': 0.30389518, 'negative': 0.07990778}",0.61619705,0.07990778,0.30389518
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,KjFpp9W3DT72T9w3S,922,2021-03-10T18:23:48.160Z,922,1,3,1,"{'neutral': 0.64937913, 'positive': 0.28461003, 'negative': 0.06601088}",0.28461003,0.06601088,0.64937913
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,922,2021-03-10T18:23:48.147Z,922,1,3,1,"{'neutral': 0.64937913, 'positive': 0.28461003, 'negative': 0.06601088}",0.28461003,0.06601088,0.64937913
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,nice job,2021-03-10T18:23:53.001Z,nice job,2,8,1,"{'positive': 0.90095013, 'neutral': 0.08024137, 'negative': 0.018808471}",0.90095013,0.018808471,0.08024137
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,KjFpp9W3DT72T9w3S,,2021-03-10T18:23:58.906Z,:),0,0,1,"{'positive': 0.4012986, 'neutral': 0.37312618, 'negative': 0.22557522}",0.4012986,0.22557522,0.37312618
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,awesome ,2021-03-10T18:24:23.204Z,awesome :),1,8,1,"{'positive': 0.94991606, 'neutral': 0.045266546, 'negative': 0.004817343}",0.94991606,0.004817343,0.045266546
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,976,2021-03-10T18:24:29.059Z,976,1,3,1,"{'neutral': 0.64703614, 'positive': 0.2760758, 'negative': 0.07688809}",0.2760758,0.07688809,0.64703614
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,KjFpp9W3DT72T9w3S,let me look just one more minute,2021-03-10T18:24:37.018Z,let me look just one more minute..,7,32,1,"{'neutral': 0.7906821, 'positive': 0.16619955, 'negative': 0.04311833}",0.16619955,0.04311833,0.7906821
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,yTxMiJCxvQc6mb9Qg,k,2021-03-10T18:24:51.763Z,k,1,1,1,"{'neutral': 0.519564, 'positive': 0.33448073, 'negative': 0.14595534}",0.33448073,0.14595534,0.519564
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,wNwbu4uBzSrJ3FNEK,might be capped,2021-03-10T18:25:17.159Z,might be capped,3,15,1,"{'neutral': 0.8060345, 'negative': 0.12045866, 'positive': 0.07350686}",0.07350686,0.12045866,0.8060345
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,KjFpp9W3DT72T9w3S,yeah im good,2021-03-10T18:25:24.389Z,"yeah, i'm good",3,12,1,"{'positive': 0.86027545, 'neutral': 0.12564239, 'negative': 0.014082115}",0.86027545,0.014082115,0.12564239
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,yeah only m is in a not great room pretty nice,2021-03-10T18:25:41.195Z,"yeah only m is in a not great room, pretty nice",11,46,1,"{'negative': 0.6012363, 'neutral': 0.28767395, 'positive': 0.111089766}",0.111089766,0.6012363,0.28767395
95dKhFkLxgzSZuLAP,1,Low,High,High,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],976.0,446.0,2.188340807174888,3DzP5AMjsFCkoaHce,im good,2021-03-10T18:25:49.600Z,i'm good,2,7,1,"{'positive': 0.69572747, 'neutral': 0.2675692, 'negative': 0.036703322}",0.69572747,0.036703322,0.2675692
ckn6r4LamHPWvBzM5,1,Low,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],759.0,83.0,9.144578313253012,NULL_SPEAKER,nan,NULL_TIME,nan,1,3,1,"{'neutral': 0.6808651, 'positive': 0.22552356, 'negative': 0.09361132}",0.22552356,0.09361132,0.6808651
Aj7yLWdEKRRprYzpA,1,Low,Mixed,High,High,Low,3,Hard [Corresponds to 'Super Hard' in PNAS],698.0,105.0,6.647619047619048,jwuzKZYJt6kx94wiR,good job,2021-03-10T18:27:37.687Z,good job,2,8,1,"{'positive': 0.8818545, 'neutral': 0.09575918, 'negative': 0.022386381}",0.8818545,0.022386381,0.09575918
M6gSEatzktmEek9Fw,1,Low,Mixed,High,Low,High,3,Hard [Corresponds to 'Super Hard' in PNAS],944.0,185.0,5.102702702702703,5HhEFC3Q65Lhspvuw,nicely done everyone,2021-03-10T18:41:29.612Z,nicely done everyone!,3,20,1,"{'positive': 0.9639284, 'neutral': 0.025252093, 'negative': 0.010819515}",0.9639284,0.010819515,0.025252093
M6gSEatzktmEek9Fw,1,Low,Mixed,High,Low,High,3,Hard [Corresponds to 'Super Hard' in PNAS],944.0,185.0,5.102702702702703,5HhEFC3Q65Lhspvuw,this seems significantly harder,2021-03-10T18:41:42.421Z,this seems significantly harder,4,31,1,"{'negative': 0.72506917, 'neutral': 0.23640989, 'positive': 0.038520932}",0.038520932,0.72506917,0.23640989
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,kbG4Ltuper2TDfH5N,769 highest so far i think,2021-03-10T18:17:13.072Z,769 highest so far i think,6,26,1,"{'neutral': 0.756604, 'positive': 0.22903183, 'negative': 0.014364168}",0.22903183,0.014364168,0.756604
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,4oPHtjaMjkbe3MEDt,yea thats nice,2021-03-10T18:17:47.362Z,yea thats nice,3,14,1,"{'positive': 0.95479846, 'neutral': 0.03464448, 'negative': 0.01055708}",0.95479846,0.01055708,0.03464448
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,7JmiRcd5wdLpePcSQ,this is highest score so far,2021-03-10T18:17:48.400Z,this is highest score so far,6,28,1,"{'positive': 0.78779143, 'neutral': 0.20641261, 'negative': 0.0057959603}",0.78779143,0.0057959603,0.20641261
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,exTrXQav6obiY8rrG,very high,2021-03-10T18:17:53.830Z,very high,2,9,1,"{'neutral': 0.6744181, 'positive': 0.23634474, 'negative': 0.08923723}",0.23634474,0.08923723,0.6744181
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,kbG4Ltuper2TDfH5N,ohhh,2021-03-10T18:19:35.658Z,ohhh,1,4,1,"{'neutral': 0.5214905, 'positive': 0.30280444, 'negative': 0.17570506}",0.30280444,0.17570506,0.5214905
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,7JmiRcd5wdLpePcSQ,781 was good,2021-03-10T18:19:41.869Z,781 was good,3,12,1,"{'positive': 0.8583496, 'neutral': 0.12347991, 'negative': 0.018170403}",0.8583496,0.018170403,0.12347991
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,kbG4Ltuper2TDfH5N,good eye,2021-03-10T18:19:45.700Z,good eye,2,8,1,"{'positive': 0.6707306, 'neutral': 0.2984827, 'negative': 0.030786738}",0.6707306,0.030786738,0.2984827
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,exTrXQav6obiY8rrG,this is pretty high,2021-03-10T18:20:00.737Z,this is pretty high,4,19,1,"{'neutral': 0.6042149, 'positive': 0.34021205, 'negative': 0.05557311}",0.34021205,0.05557311,0.6042149
A7fCNrF2tYuSEifkp,1,High,Mixed,Low,Low,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],781.0,295.0,2.647457627118644,4oPHtjaMjkbe3MEDt,what about it yellow,2021-03-10T18:20:23.557Z,what about it yellow?,4,20,1,"{'neutral': 0.7739949, 'negative': 0.17536372, 'positive': 0.050641287}",0.050641287,0.17536372,0.7739949
MMNZT2EJJFjgEaHET,1,High,High,Low,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],910.0,206.0,4.41747572815534,ytaZRMKsKXWpopoGQ,ahhhhh,2021-03-10T18:22:45.130Z,ahhhhh,1,6,1,"{'neutral': 0.45198974, 'positive': 0.42267758, 'negative': 0.1253326}",0.42267758,0.1253326,0.45198974
MMNZT2EJJFjgEaHET,1,High,High,Low,Mixed,Low,5,Hard [Corresponds to 'Super Hard' in PNAS],910.0,206.0,4.41747572815534,Mvf44XdjY6sPCtSYQ,haha gl,2021-03-10T18:23:13.522Z,haha gl,2,7,1,"{'positive': 0.8283163, 'neutral': 0.15429372, 'negative': 0.017390016}",0.8283163,0.017390016,0.15429372
TxiK556oQMryKiCg9,1,High,High,Low,High,Low,2,Hard [Corresponds to 'Super Hard' in PNAS],850.0,312.0,2.7243589743589745,FutudYFrXpKwosEGq,ill work from the bottom,2021-03-10T18:39:15.984Z,ill work from the bottom,5,24,1,"{'neutral': 0.71243846, 'positive': 0.22028828, 'negative': 0.06727327}",0.22028828,0.06727327,0.71243846
